date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:31:58	14849/14849	---M--	200	added ('OK')	image/jpeg	etag:%223a01-5d5bf41333e87%22	https://coderthemes.com/uplon/layouts/vertical/assets/images/small/img-3.jpg	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/images/small/img-3.jpg	(from https://coderthemes.com/uplon/layouts/vertical/pages-timeline.html)
17:31:59	6951/6951	---M-Z	200	added ('OK')	text/css	etag:%221b27-5d5bf41338ca6-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/magnific-popup/magnific-popup.css	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/magnific-popup/magnific-popup.css	(from https://coderthemes.com/uplon/layouts/vertical/pages-gallery.html)
17:31:59	25312/25312	---M--	200	added ('OK')	image/jpeg	etag:%2262e0-5d5bf41333e87%22	https://coderthemes.com/uplon/layouts/vertical/assets/images/small/img-12.jpg	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/images/small/img-12.jpg	(from https://coderthemes.com/uplon/layouts/vertical/pages-gallery.html)
17:31:59	20369/20369	---M--	200	added ('OK')	image/jpeg	etag:%224f91-5d5bf41333e87%22	https://coderthemes.com/uplon/layouts/vertical/assets/images/small/img-4.jpg	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/images/small/img-4.jpg	(from https://coderthemes.com/uplon/layouts/vertical/pages-gallery.html)
17:32:00	19335/19335	---M--	200	added ('OK')	image/jpeg	etag:%224b87-5d5bf41333e87%22	https://coderthemes.com/uplon/layouts/vertical/assets/images/small/img-6.jpg	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/images/small/img-6.jpg	(from https://coderthemes.com/uplon/layouts/vertical/pages-gallery.html)
17:32:00	8782/8782	---M--	200	added ('OK')	image/jpeg	etag:%22224e-5d5bf41333e87%22	https://coderthemes.com/uplon/layouts/vertical/assets/images/small/img-8.jpg	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/images/small/img-8.jpg	(from https://coderthemes.com/uplon/layouts/vertical/pages-gallery.html)
17:32:00	31684/31684	---M--	200	added ('OK')	image/jpeg	etag:%227bc4-5d5bf41333e87%22	https://coderthemes.com/uplon/layouts/vertical/assets/images/small/img-7.jpg	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/images/small/img-7.jpg	(from https://coderthemes.com/uplon/layouts/vertical/pages-gallery.html)
17:32:00	70256/70256	---M--	200	added ('OK')	image/jpeg	etag:%2211270-5d5bf41333e87%22	https://coderthemes.com/uplon/layouts/vertical/assets/images/small/img-9.jpg	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/images/small/img-9.jpg	(from https://coderthemes.com/uplon/layouts/vertical/pages-gallery.html)
17:32:01	39613/39613	---M--	200	added ('OK')	image/jpeg	etag:%229abd-5d5bf41333e87%22	https://coderthemes.com/uplon/layouts/vertical/assets/images/small/img-5.jpg	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/images/small/img-5.jpg	(from https://coderthemes.com/uplon/layouts/vertical/pages-gallery.html)
17:32:01	64124/64124	---M--	200	added ('OK')	image/jpeg	etag:%22fa7c-5d5bf41333e87%22	https://coderthemes.com/uplon/layouts/vertical/assets/images/small/img-10.jpg	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/images/small/img-10.jpg	(from https://coderthemes.com/uplon/layouts/vertical/pages-gallery.html)
17:32:01	35445/35445	---M-Z	200	added ('OK')	application/javascript	etag:%228a75-5d5bf41337d06-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/isotope/isotope.pkgd.min.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/isotope/isotope.pkgd.min.js	(from https://coderthemes.com/uplon/layouts/vertical/pages-gallery.html)
17:32:01	42844/42844	---M--	200	added ('OK')	image/jpeg	etag:%22a75c-5d5bf41333e87%22	https://coderthemes.com/uplon/layouts/vertical/assets/images/small/img-11.jpg	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/images/small/img-11.jpg	(from https://coderthemes.com/uplon/layouts/vertical/pages-gallery.html)
17:32:02	20216/20216	---M-Z	200	added ('OK')	application/javascript	etag:%224ef8-5d5bf41338ca6-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/magnific-popup/jquery.magnific-popup.min.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/magnific-popup/jquery.magnific-popup.min.js	(from https://coderthemes.com/uplon/layouts/vertical/pages-gallery.html)
17:32:02	540/540	---M-Z	200	added ('OK')	application/javascript	etag:%2221c-5d5bf41334e27-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/js/pages/gallery.init.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/js/pages/gallery.init.js	(from https://coderthemes.com/uplon/layouts/vertical/pages-gallery.html)
17:32:02	5339/5339	---M-Z	200	added ('OK')	application/javascript	etag:%2214db-5d5bf41337d06-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/jquery-countdown/jquery.countdown.min.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/jquery-countdown/jquery.countdown.min.js	(from https://coderthemes.com/uplon/layouts/vertical/pages-comingsoon.html)
17:32:03	350/350	---M-Z	200	added ('OK')	application/javascript	etag:%2215e-5d5bf41334e27-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/js/pages/coming-soon.init.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/js/pages/coming-soon.init.js	(from https://coderthemes.com/uplon/layouts/vertical/pages-comingsoon.html)
17:32:03	41907/41907	---M-Z	200	added ('OK')	text/css	etag:%22a3b3-5d5bf41336d66-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/custombox/custombox.min.css	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/custombox/custombox.min.css	(from https://coderthemes.com/uplon/layouts/vertical/ui-modals.html)
17:32:03	15550/15550	---M-Z	200	added ('OK')	application/javascript	etag:%223cbe-5d5bf41336d66-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/custombox/custombox.min.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/custombox/custombox.min.js	(from https://coderthemes.com/uplon/layouts/vertical/ui-modals.html)
17:32:04	6454/6454	---M-Z	200	added ('OK')	text/css	etag:%221936-5d5bf4133dac6-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/toastr/toastr.min.css	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/toastr/toastr.min.css	(from https://coderthemes.com/uplon/layouts/vertical/ui-notification.html)
17:32:04	5251/5251	---M-Z	200	added ('OK')	application/javascript	etag:%221483-5d5bf4133dac6-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/toastr/toastr.min.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/toastr/toastr.min.js	(from https://coderthemes.com/uplon/layouts/vertical/ui-notification.html)
17:32:05	2350/2350	---M-Z	200	added ('OK')	application/javascript	etag:%2292e-5d5bf41334e27-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/js/pages/toastr.init.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/js/pages/toastr.init.js	(from https://coderthemes.com/uplon/layouts/vertical/ui-notification.html)
17:32:06	23683/23683	---M--	200	added ('OK')	image/jpeg	etag:%225c83-5d5bf41332ee7%22	https://coderthemes.com/uplon/layouts/vertical/assets/images/big/img-2.jpg	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/images/big/img-2.jpg	(from https://coderthemes.com/uplon/layouts/vertical/ui-carousel.html)
17:32:06	31763/31763	---M--	200	added ('OK')	image/jpeg	etag:%227c13-5d5bf41332ee7%22	https://coderthemes.com/uplon/layouts/vertical/assets/images/big/img-3.jpg	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/images/big/img-3.jpg	(from https://coderthemes.com/uplon/layouts/vertical/ui-carousel.html)
17:32:06	132242/132242	---M--	200	added ('OK')	image/jpeg	etag:%2220492-5d5bf41332ee7%22	https://coderthemes.com/uplon/layouts/vertical/assets/images/big/img-1.jpg	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/images/big/img-1.jpg	(from https://coderthemes.com/uplon/layouts/vertical/ui-carousel.html)
17:32:06	13296/13296	---M-Z	200	added ('OK')	text/css	etag:%2233f0-5d5bf41337d06-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/ion-rangeslider/ion.rangeSlider.css	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/ion-rangeslider/ion.rangeSlider.css	(from https://coderthemes.com/uplon/layouts/vertical/components-range-sliders.html)
17:32:07	41127/41127	---M-Z	200	added ('OK')	application/javascript	etag:%22a0a7-5d5bf41337d06-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/ion-rangeslider/ion.rangeSlider.min.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/ion-rangeslider/ion.rangeSlider.min.js	(from https://coderthemes.com/uplon/layouts/vertical/components-range-sliders.html)
17:32:07	1350/1350	---M-Z	200	added ('OK')	application/javascript	etag:%22546-5d5bf41334e27-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/js/pages/range-sliders.init.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/js/pages/range-sliders.init.js	(from https://coderthemes.com/uplon/layouts/vertical/components-range-sliders.html)
17:32:07	24621/24621	---M-Z	200	added ('OK')	text/css	etag:%22602d-5d5bf4133cb26-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/sweetalert2/sweetalert2.min.css	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/sweetalert2/sweetalert2.min.css	(from https://coderthemes.com/uplon/layouts/vertical/components-sweet-alert.html)
17:32:08	38753/38753	---M-Z	200	added ('OK')	application/javascript	etag:%229761-5d5bf4133cb26-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/sweetalert2/sweetalert2.min.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/sweetalert2/sweetalert2.min.js	(from https://coderthemes.com/uplon/layouts/vertical/components-sweet-alert.html)
17:32:08	4750/4750	---M-Z	200	added ('OK')	application/javascript	etag:%22128e-5d5bf41334e27-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/js/pages/sweet-alerts.init.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/js/pages/sweet-alerts.init.js	(from https://coderthemes.com/uplon/layouts/vertical/components-sweet-alert.html)
17:32:08	13595/13595	---M-Z	200	added ('OK')	application/javascript	etag:%22351b-5d5bf4133cb26-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/raty-fa/jquery.raty-fa.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/raty-fa/jquery.raty-fa.js	(from https://coderthemes.com/uplon/layouts/vertical/components-ratings.html)
17:32:09	3749/3749	---M-Z	200	added ('OK')	application/javascript	etag:%22ea5-5d5bf41334e27-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/js/pages/rating.init.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/js/pages/rating.init.js	(from https://coderthemes.com/uplon/layouts/vertical/components-ratings.html)
17:32:09	31638/31638	---M-Z	200	added ('OK')	text/css	etag:%227b96-5d5bf41338ca6-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/jstree/style.css	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/jstree/style.css	(from https://coderthemes.com/uplon/layouts/vertical/components-treeview.html)
17:32:10	139314/139314	---M-Z	200	added ('OK')	application/javascript	etag:%2222032-5d5bf41338ca6-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/jstree/jstree.min.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/jstree/jstree.min.js	(from https://coderthemes.com/uplon/layouts/vertical/components-treeview.html)
17:32:10	825/825	---M-Z	200	added ('OK')	application/javascript	etag:%22339-5d5bf41334e27-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/js/pages/treeview.init.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/js/pages/treeview.init.js	(from https://coderthemes.com/uplon/layouts/vertical/components-treeview.html)
17:32:10	11742/11742	---M-Z	200	added ('OK')	text/css	etag:%222dde-5d5bf41337d06-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/hopscotch/hopscotch.min.css	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/hopscotch/hopscotch.min.css	(from https://coderthemes.com/uplon/layouts/vertical/components-tour.html)
17:32:10	22362/22362	---M-Z	200	added ('OK')	application/javascript	etag:%22575a-5d5bf41337d06-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/hopscotch/hopscotch.min.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/hopscotch/hopscotch.min.js	(from https://coderthemes.com/uplon/layouts/vertical/components-tour.html)
17:32:11	560/560	---M-Z	200	added ('OK')	application/javascript	etag:%22230-5d5bf41334e27-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/js/pages/tour.init.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/js/pages/tour.init.js	(from https://coderthemes.com/uplon/layouts/vertical/components-tour.html)
17:32:11	3319/3319	---M--	200	added ('OK')	image/jpeg	etag:%22cf7-5d5bf41333e87%22	https://coderthemes.com/uplon/layouts/vertical/assets/images/users/avatar-10.jpg	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/images/users/avatar-10.jpg	(from https://coderthemes.com/uplon/layouts/vertical/widgets-tiles.html)
17:32:11	11508/11508	---M-Z	200	added ('OK')	text/css	etag:%222cf4-5d5bf41336d66-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/chartist/chartist.min.css	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/chartist/chartist.min.css	(from https://coderthemes.com/uplon/layouts/vertical/widgets-charts.html)
17:32:12	40240/40240	---M-Z	200	added ('OK')	application/javascript	etag:%229d30-5d5bf41336d66-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/chartist/chartist.min.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/chartist/chartist.min.js	(from https://coderthemes.com/uplon/layouts/vertical/widgets-charts.html)
17:32:12	3032/3032	---M-Z	200	added ('OK')	application/javascript	etag:%22bd8-5d5bf41336d66-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/chartist/chartist-plugin-tooltip.min.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/chartist/chartist-plugin-tooltip.min.js	(from https://coderthemes.com/uplon/layouts/vertical/widgets-charts.html)
17:32:12	10804/10804	---M-Z	200	added ('OK')	application/javascript	etag:%222a34-5d5bf41337d06-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/jquery-knob/jquery.knob.min.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/jquery-knob/jquery.knob.min.js	(from https://coderthemes.com/uplon/layouts/vertical/widgets-charts.html)
17:32:12	2591/2591	---M-Z	200	added ('OK')	application/javascript	etag:%22a1f-5d5bf41334e27-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/js/pages/widgets.init.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/js/pages/widgets.init.js	(from https://coderthemes.com/uplon/layouts/vertical/widgets-charts.html)
17:32:19	1359/1359	---M-Z	200	added ('OK')	text/css	etag:%2254f-5d5bf41335dc7-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/bootstrap-tagsinput/bootstrap-tagsinput.css	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/bootstrap-tagsinput/bootstrap-tagsinput.css	(from https://coderthemes.com/uplon/layouts/vertical/form-advanced.html)
17:32:19	682/682	---M-Z	200	added ('OK')	text/css	etag:%222aa-5d5bf4133dac6-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/switchery/switchery.min.css	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/switchery/switchery.min.css	(from https://coderthemes.com/uplon/layouts/vertical/form-advanced.html)
17:32:20	2255/2255	---M-Z	200	added ('OK')	text/css	etag:%228cf-5d5bf41339c46-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/multiselect/multi-select.css	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/multiselect/multi-select.css	(from https://coderthemes.com/uplon/layouts/vertical/form-advanced.html)
17:32:20	14966/14966	---M-Z	200	added ('OK')	text/css	etag:%223a76-5d5bf4133cb26-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/select2/select2.min.css	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/select2/select2.min.css	(from https://coderthemes.com/uplon/layouts/vertical/form-advanced.html)
17:32:20	9456/9456	---M-Z	200	added ('OK')	application/javascript	etag:%2224f0-5d5bf41335dc7-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/bootstrap-tagsinput/bootstrap-tagsinput.min.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/bootstrap-tagsinput/bootstrap-tagsinput.min.js	(from https://coderthemes.com/uplon/layouts/vertical/form-advanced.html)
17:32:21	24614/24614	---M-Z	200	added ('OK')	application/javascript	etag:%226026-5d5bf4133dac6-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/switchery/switchery.min.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/switchery/switchery.min.js	(from https://coderthemes.com/uplon/layouts/vertical/form-advanced.html)
17:32:21	19517/19517	---M-Z	200	added ('OK')	application/javascript	etag:%224c3d-5d5bf41339c46-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/multiselect/jquery.multi-select.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/multiselect/jquery.multi-select.js	(from https://coderthemes.com/uplon/layouts/vertical/form-advanced.html)
17:32:21	10904/10904	---M-Z	200	added ('OK')	application/javascript	etag:%222a98-5d5bf41338ca6-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/jquery-quicksearch/jquery.quicksearch.min.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/jquery-quicksearch/jquery.quicksearch.min.js	(from https://coderthemes.com/uplon/layouts/vertical/form-advanced.html)
17:32:22	70286/70286	---M-Z	200	added ('OK')	application/javascript	etag:%221128e-5d5bf4133cb26-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/select2/select2.min.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/select2/select2.min.js	(from https://coderthemes.com/uplon/layouts/vertical/form-advanced.html)
17:32:23	11145/11145	---M-Z	200	added ('OK')	application/javascript	etag:%222b89-5d5bf41338ca6-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/jquery-mockjax/jquery.mockjax.min.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/jquery-mockjax/jquery.mockjax.min.js	(from https://coderthemes.com/uplon/layouts/vertical/form-advanced.html)
17:32:23	13083/13083	---M-Z	200	added ('OK')	application/javascript	etag:%22331b-5d5bf41335dc7-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/autocomplete/jquery.autocomplete.min.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/autocomplete/jquery.autocomplete.min.js	(from https://coderthemes.com/uplon/layouts/vertical/form-advanced.html)
17:32:24	4976/4976	---M-Z	200	added ('OK')	application/javascript	etag:%221370-5d5bf41335dc7-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/bootstrap-maxlength/bootstrap-maxlength.min.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/bootstrap-maxlength/bootstrap-maxlength.min.js	(from https://coderthemes.com/uplon/layouts/vertical/form-advanced.html)
17:32:24	9041/9041	---M-Z	200	added ('OK')	application/javascript	etag:%222351-5d5bf41334e27-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/js/pages/form-advanced.init.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/js/pages/form-advanced.init.js	(from https://coderthemes.com/uplon/layouts/vertical/form-advanced.html)
17:32:24	42627/42627	---M-Z	200	added ('OK')	application/javascript	etag:%22a683-5d5bf41339c46-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/parsleyjs/parsley.min.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/parsleyjs/parsley.min.js	(from https://coderthemes.com/uplon/layouts/vertical/form-validation.html)
17:32:25	64/64	---M--	200	added ('OK')	application/javascript	etag:%2240-5d5bf41334e27%22	https://coderthemes.com/uplon/layouts/vertical/assets/js/pages/form-validation.init.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/js/pages/form-validation.init.js	(from https://coderthemes.com/uplon/layouts/vertical/form-validation.html)
17:32:25	3034/3034	---M-Z	200	added ('OK')	text/css	etag:%22bda-5d5bf41335dc7-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/bootstrap-timepicker/bootstrap-timepicker.min.css	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/bootstrap-timepicker/bootstrap-timepicker.min.css	(from https://coderthemes.com/uplon/layouts/vertical/form-pickers.html)
17:32:25	9505/9505	---M-Z	200	added ('OK')	text/css	etag:%222521-5d5bf41335dc7-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/bootstrap-colorpicker/bootstrap-colorpicker.min.css	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/bootstrap-colorpicker/bootstrap-colorpicker.min.css	(from https://coderthemes.com/uplon/layouts/vertical/form-pickers.html)
17:32:25	15731/15731	---M-Z	200	added ('OK')	text/css	etag:%223d73-5d5bf41335dc7-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/bootstrap-datepicker/bootstrap-datepicker.min.css	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/bootstrap-datepicker/bootstrap-datepicker.min.css	(from https://coderthemes.com/uplon/layouts/vertical/form-pickers.html)
17:32:26	7659/7659	---M-Z	200	added ('OK')	text/css	etag:%221deb-5d5bf41335dc7-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/bootstrap-daterangepicker/daterangepicker.css	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/bootstrap-daterangepicker/daterangepicker.css	(from https://coderthemes.com/uplon/layouts/vertical/form-pickers.html)
17:32:26	3137/3137	---M-Z	200	added ('OK')	text/css	etag:%22c41-5d5bf41336d66-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/clockpicker/bootstrap-clockpicker.min.css	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/clockpicker/bootstrap-clockpicker.min.css	(from https://coderthemes.com/uplon/layouts/vertical/form-pickers.html)
17:32:26	18685/18685	---M-Z	200	added ('OK')	application/javascript	etag:%2248fd-5d5bf41335dc7-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/bootstrap-timepicker/bootstrap-timepicker.min.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/bootstrap-timepicker/bootstrap-timepicker.min.js	(from https://coderthemes.com/uplon/layouts/vertical/form-pickers.html)
17:32:27	70152/70152	---M-Z	200	added ('OK')	application/javascript	etag:%2211208-5d5bf41335dc7-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/bootstrap-colorpicker/bootstrap-colorpicker.min.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/bootstrap-colorpicker/bootstrap-colorpicker.min.js	(from https://coderthemes.com/uplon/layouts/vertical/form-pickers.html)
17:32:27	33693/33693	---M-Z	200	added ('OK')	application/javascript	etag:%22839d-5d5bf41335dc7-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/bootstrap-datepicker/bootstrap-datepicker.min.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/bootstrap-datepicker/bootstrap-datepicker.min.js	(from https://coderthemes.com/uplon/layouts/vertical/form-pickers.html)
17:32:27	65703/65703	---M-Z	200	added ('OK')	application/javascript	etag:%22100a7-5d5bf41335dc7-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/bootstrap-daterangepicker/daterangepicker.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/bootstrap-daterangepicker/daterangepicker.js	(from https://coderthemes.com/uplon/layouts/vertical/form-pickers.html)
17:32:27	11152/11152	---M-Z	200	added ('OK')	application/javascript	etag:%222b90-5d5bf41336d66-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/clockpicker/bootstrap-clockpicker.min.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/clockpicker/bootstrap-clockpicker.min.js	(from https://coderthemes.com/uplon/layouts/vertical/form-pickers.html)
17:32:28	2831/2831	---M-Z	200	added ('OK')	application/javascript	etag:%22b0f-5d5bf41334e27-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/js/pages/form-pickers.init.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/js/pages/form-pickers.init.js	(from https://coderthemes.com/uplon/layouts/vertical/form-pickers.html)
17:32:28	13857/13857	---M-Z	200	added ('OK')	application/javascript	etag:%223621-5d5bf41338ca6-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/jquery-steps/jquery.steps.min.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/jquery-steps/jquery.steps.min.js	(from https://coderthemes.com/uplon/layouts/vertical/form-wizard.html)
17:32:29	24376/24376	---M-Z	200	added ('OK')	application/javascript	etag:%225f38-5d5bf41338ca6-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/jquery-validation/jquery.validate.min.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/jquery-validation/jquery.validate.min.js	(from https://coderthemes.com/uplon/layouts/vertical/form-wizard.html)
17:32:29	1254/1254	---M-Z	200	added ('OK')	application/javascript	etag:%224e6-5d5bf41334e27-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/js/pages/form-wizard.init.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/js/pages/form-wizard.init.js	(from https://coderthemes.com/uplon/layouts/vertical/form-wizard.html)
17:32:29	8327/8327	---M-Z	200	added ('OK')	application/javascript	etag:%222087-5d5bf41337d06-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/libs/jquery-mask-plugin/jquery.mask.min.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/libs/jquery-mask-plugin/jquery.mask.min.js	(from https://coderthemes.com/uplon/layouts/vertical/form-mask.html)
17:32:30	244/244	---M-Z	200	added ('OK')	application/javascript	etag:%22f4-5d5bf41334e27-gzip%22	https://coderthemes.com/uplon/layouts/vertical/assets/js/pages/form-masks.init.js	D:/program/template/acc4/coderthemes.com/uplon/layouts/vertical/assets/js/pages/form-masks.init.js	(from https://coderthemes.com/uplon/layouts/vertical/form-mask.html)
